Sample	Genus	Gene	Contribution
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.8.4.11: Peptide-methionine (S)-S-oxide reductase	163.2330420416802
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.8.4.11: Peptide-methionine (S)-S-oxide reductase	79.37092244905108
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.8.4.11: Peptide-methionine (S)-S-oxide reductase	51.68796531604585
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:1.8.4.11: Peptide-methionine (S)-S-oxide reductase	93.9874127478006
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	77.72678163295373
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	111.75223890117287
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	208.37586142319253
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	59.65800243289731
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	75.14840329722392
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	47.85912779852828
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	133.12562162149754
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	152.00866091378512
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	231.55154868793304
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	87.65712131921299
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	61.51996594444965
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.5.1.6: Methionine adenosyltransferase	117.54697840909223
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	103.72858822557
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	219.29476017564383
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	218.88788588453576
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	70.74285264419358
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	66.36332271235275
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	41.63046989821173
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	117.1748289172574
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	141.11879602510297
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	121.34353110648976
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	92.1297170557704
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	59.121727662454674
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.1.1.15: Proline--tRNA ligase	110.16021036333608
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	157.5482673152149
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	239.6575832269386
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	148.22717131869797
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	117.22897064239729
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	120.18470808541578
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	29.247054601809985
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	37.3161024827034
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	104.4702278885875
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	139.368872332794
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	109.70227178440815
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	60.68709482252271
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.3.1.1: Triose-phosphate isomerase	97.07073771845594
BB190	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	124.3534915861388
BB191	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	30.337220092668023
BB192	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	43.2778617003984
BB195	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	227.57723784868548
BB197	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	99.00251637679862
BB198	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	71.17773972161096
BB200	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	94.0985061385071
BB203	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	113.6970145812828
BB204	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	206.762093833478
BB207	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	53.66589596510227
BB208	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	163.46556186071464
BB209	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:3.5.4.30: dCTP deaminase (dUMP-forming)	127.64206390667344
BB190	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	119.13084812642164
BB191	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	154.56337231527485
BB192	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	138.58670521881123
BB195	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	110.65052049773726
BB197	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	122.92857567914238
BB198	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	89.83793849789949
BB200	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	66.7015025577202
BB203	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	149.56670965243046
BB204	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	100.6757196945218
BB207	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	120.14352951118435
BB208	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	65.18318904829073
BB209	p__Alphaproteobacteria;c__Proteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	115.73953443317548
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	122.47384071779408
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	108.9568768635464
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	198.1998919420388
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	78.09983945657491
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	129.5229354059306
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	72.93758247292473
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	138.34520732339632
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	158.40254155027324
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	161.07241612647695
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	27.809810916942457
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	67.5002043168635
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	87.12440018377917
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	171.40038391677
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	94.14822892806296
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	154.21185168156575
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	50.96329432985406
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	124.05320074313816
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	40.89658663942109
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	180.38558616670912
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	159.76565075528774
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	101.50816750834626
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	107.03684103620787
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	53.38457479964299
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:5.4.2.10: Phosphoglucosamine mutase	110.59689956348242
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	216.7340057162208
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	250.8209621166165
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	160.6866372633092
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	43.47683122612232
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	90.76728235956864
BB198	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	67.73635625678764
BB200	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	74.29813600161215
BB203	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	107.57407890129458
BB204	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	108.27001157453525
BB207	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	87.08415276824465
BB208	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	65.35918120568428
BB209	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:2.1.1.45: Thymidylate synthase	74.76069987152347
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	129.60029840582868
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	122.83070869112096
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	200.58726477860264
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	77.38917217657904
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	118.99440059282206
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	85.64790755000992
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	154.99268667211769
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	154.0771549520598
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	75.54856019501074
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	90.8715483352746
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	56.04014740009671
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__NA;g__NA;s__NA	EC:6.1.1.20: Phenylalanine--tRNA ligase	80.17625956052943
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	74.61162743647859
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	139.95998863567024
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	152.96821587760522
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	48.5158920981349
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	92.1951290619375
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	121.36896026021212
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	136.65558811508558
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	165.60924567217165
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	152.4939796750682
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	97.90326749719716
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	18.95255982683915
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.20: 7-cyano-7-deazaguanine synthase	143.4611003399886
BB190	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	157.22783499390005
BB191	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	0.0
BB192	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	64.84941295014549
BB195	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	237.04744008362704
BB197	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	153.51975797522155
BB198	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	34.43923226173841
BB200	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	14.511427508563528
BB203	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	115.05104086822212
BB204	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	188.0818759675039
BB207	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	98.53549379209232
BB208	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	148.05267956237023
BB209	p__Actinobacteria;c__Actinomycetia;o__NA;f__NA;g__NA;s__NA	EC:2.8.1.8: Lipoyl synthase	131.3507363531172
BB190	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	142.4865102562204
BB191	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	205.9433162720924
BB192	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	97.59896348861032
BB195	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	88.1685312578173
BB197	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	80.31512878792017
BB198	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	76.681981007344
BB200	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	154.75877022740326
BB203	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	181.08551511272424
BB204	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	116.1216290674619
BB207	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	80.35443808340466
BB208	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	28.54405245413167
BB209	p__Proteobacteria;c__Alphaproteobacteria;o__NA;f__NA;g__NA;s__NA	EC:6.3.4.2: CTP synthase (glutamine hydrolyzing)	87.82851241300645
BB190	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	43.47197470938075
BB191	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	78.17630050989929
BB192	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	129.4521149238248
BB195	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	77.82109385027543
BB197	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	136.3781610635857
BB198	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	96.65427845905045
BB200	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	226.69752703824827
BB203	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	128.03678329912654
BB204	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	35.949157364135864
BB207	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	212.25602644699904
BB208	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	52.49295885166468
BB209	p__Nitrobacteraceae;c__Hyphomicrobiales;o__Alphaproteobacteria;f__Proteobacteria;g__Bradyrhizobium;s__NA	EC:4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	120.49225269895577
BB190	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	174.49571237133392
BB191	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	176.12710459185186
BB192	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	130.91299205583263
BB195	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	49.96106523123722
BB197	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	53.63122271854012
BB198	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	62.79889079952958
BB200	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	154.70713522288764
BB203	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	198.5412568302916
BB204	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	104.60767074803866
BB207	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	85.48060626961043
BB208	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	53.294815086064695
BB209	p__Proteobacteria;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.6.4.12: DNA helicase	89.68809147399737
BB190	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.4.11.1: Leucyl aminopeptidase	126.80880551677762
BB191	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.4.11.1: Leucyl aminopeptidase	262.3746812969165
BB192	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.4.11.1: Leucyl aminopeptidase	208.21838451296244
BB195	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.4.11.1: Leucyl aminopeptidase	82.57365396753255
BB197	p__NA;c__NA;o__NA;f__NA;g__NA;s__NA	EC:3.4.11.1: Leucyl aminopeptidase	85.6905016398757
